2023.12.13	02:00:00	1980.063	1980.357	1979.379	1979.528	352	0	200
2023.12.13	02:05:00	1979.514	1980.143	1977.968	1978.081	318	0	200
2023.12.13	02:10:00	1978.123	1978.738	1978.000	1978.390	313	0	200
2023.12.13	02:15:00	1978.392	1978.686	1978.065	1978.655	271	0	200
2023.12.13	02:20:00	1978.650	1978.666	1978.176	1978.321	208	0	200
2023.12.13	02:25:00	1978.283	1978.502	1978.102	1978.367	212	0	199
2023.12.13	02:30:00	1978.367	1978.521	1978.073	1978.198	264	0	199
2023.12.13	02:35:00	1978.198	1978.377	1977.866	1978.099	255	0	200
2023.12.13	02:40:00	1978.097	1978.694	1977.955	1978.649	253	0	200
2023.12.13	02:45:00	1978.692	1979.214	1978.692	1979.036	242	0	200
2023.12.13	02:50:00	1979.038	1979.662	1979.022	1979.232	269	0	200
2023.12.13	02:55:00	1979.283	1979.559	1978.928	1979.319	271	0	200
2023.12.13	03:00:00	1979.279	1979.427	1978.817	1978.915	263	0	200
2023.12.13	03:05:00	1978.904	1979.251	1978.824	1978.968	224	0	200
2023.12.13	03:10:00	1978.962	1979.934	1978.825	1979.934	255	0	199
2023.12.13	03:15:00	1979.905	1979.905	1979.375	1979.686	235	0	200
2023.12.13	03:20:00	1979.690	1979.932	1979.547	1979.760	206	0	200
2023.12.13	03:25:00	1979.759	1980.120	1979.493	1979.809	219	0	200
2023.12.13	03:30:00	1979.852	1979.891	1979.380	1979.637	230	0	199
2023.12.13	03:35:00	1979.632	1979.638	1979.261	1979.354	186	0	200
2023.12.13	03:40:00	1979.353	1979.353	1978.559	1978.627	210	0	200
2023.12.13	03:45:00	1978.630	1978.797	1977.802	1977.884	264	0	200
2023.12.13	03:50:00	1977.932	1978.362	1977.751	1977.961	270	0	200
2023.12.13	03:55:00	1977.963	1978.283	1977.720	1977.986	223	0	200
2023.12.13	04:00:00	1977.937	1978.024	1977.596	1977.899	244	0	200
2023.12.13	04:05:00	1977.899	1978.286	1977.882	1978.116	190	0	200
2023.12.13	04:10:00	1978.113	1978.199	1977.782	1978.082	198	0	200
